Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)	Dimensions
273	BIONICLE / Toa Nuva	8567-1	Lewa Nuva	2002	31	8.8 x 8.8 x 18.3
273	BIONICLE / Toa Nuva	8568-1	Pohatu Nuva	2002	34	8.8 x 8.8 x 18.3
273	BIONICLE / Toa Nuva	8570-1	Gali Nuva	2002	33.5	8.8 x 8.8 x 18.3
273	BIONICLE / Toa Nuva	8571-1	Kopaka Nuva	2002	26.5	8.8 x 8.8 x 18.3
273	BIONICLE / Toa Nuva	8572-1	Tahu Nuva	2002	27	8.8 x 8.8 x 18.3
436	Spybotics	3806-1	Gigamesh G60	2002	11.26	38 x 28.5 x 7
436	Spybotics	3807-1	Snaptrax S45	2002	11.26	38 x 28.3 x 6.8
436	Spybotics	3808-1	Shadowstrike S70	2002	11.26	38 x 28.5 x 7
436	Spybotics	3809-1	Technojaw T55	2002	11.26	? x ? x ?
170	Alpha Team / Mission Deep Sea	4788-1	Ogel Mutant Ray	2002	23	19 x 15.2 x 5.7
290	Value Packs	1974-1	Legoland Triple Pack	1989	3	28.7 x 19.5 x 4.6
390	Holiday & Event / Halloween	3731-1	Pumpkin Pack polybag	2000	?	? x ? x ?
516	4 Juniors / Jack Stone / Traffic	4622-1	ResQ Digger (Res-Q)	2002	10.5	28.6 x 28.6 x 7
170	Alpha Team / Mission Deep Sea	1425-1	Dash Jet Sub	2002	2	10 x 13.5 x 3.5
170	Alpha Team / Mission Deep Sea	1426-1	Cam Wing Diver	2002	2	10 x 13.5 x 3.5
170	Alpha Team / Mission Deep Sea	1427-1	Ogel Marine Slizer	2002	2	10 x 13.5 x 3.5
422	Universal Building Set / Ferries	1658-1	Viking Line Ferry	1982	13	31.4 x 12.9 x 5.5
473	Sports / Soccer	1430-1	Small Soccer Set 3 {Kabaya Version}	2002	?	? x ? x ?
473	Sports / Soccer	1429-1	Small Soccer Set 2 {Kabaya Version}	2002	?	? x ? x ?
473	Sports / Soccer	1428-1	Small Soccer Set 1 {Kabaya Version}	2002	?	16.5 x 16.5 x 2
516	4 Juniors / Jack Stone / Fire	4621-1	Jack Stone Red Flash Station	2002	5	28.6 x 19 x 5.9
273	BIONICLE	10023-1	Master Builder Set	2002	90	28.6 x 18.9 x 4.6
277	LEGOLAND / Building	349-1	Swiss Chalet	1971	5	20 x 15 x 5
277	LEGOLAND / Building	345-1	House with Mini Wheel Car	1969	5	27 x 20.5 x 4.5
422	Universal Building Set / Basic	517-1	Basic Building Set	1987	17.5	? x ? x ?
422	Universal Building Set / Basic	1521-1	Basic Building Set Trial Size	1989	?	? x ? x ?
65	Star Wars / Ultimate Collector Series / Star Wars Episode 1	10026-1	Naboo Starfighter - UCS	2002	42	28.6 x 28.6 x 5.8
449	Island Xtreme Stunts	6731-1	Skateboarding Pepper	2002	3	9.4 x 14 x 3.5
449	Island Xtreme Stunts	6732-1	Brickster's Trike	2002	2.5	9.4 x 14 x 3.5
437	Explore / Explore Logic / DUPLO / DUPLO, Train	3325-1	Intelli-Train Gift Set	2002	35	64.8 x 38 x 11
437	Explore / Explore Logic / DUPLO / DUPLO, Train	3335-1	Intelli-Train Starter Set	2002	25	? x ? x ?
437	Explore / Explore Together / DUPLO / DUPLO, Town / Building	3619-1	Traffic Town	2002	?	65 x 38 x 11
437	Explore / Explore Imagination / DUPLO / Basic Set	4080-1	Small Bucket	2002	?	22.7 x 21.3 x 22.7
437	Explore / Explore Imagination / DUPLO / Basic Set	4085-1	Large Bucket	2002	?	? x ? x ?
9	Castle / Classic Castle	6002-2	{Castle Figures}	1983	?	? x ? x ?
226	Hobby Sets / Legends	10021-1	U.S.S. Constellation	2003	30	48 x 28.5 x 7
171	Creator / Basic Set	4113-1	Brick Adventures	2001	?	21.5 x 21.5 x 20.3
171	Creator / Basic Set	4107-1	Build Your Dreams	2002	43.5	41 x 28 x 19
469	Spider-Man / Spider-Man 1	10075-1	Spider-Man Action Pack	2002	11.1	19 x 14 x 4.5
227	Harry Potter / Chamber of Secrets	4726-1	Quidditch Practice	2002	17.35	19 x 19 x 5.8
227	Harry Potter / Chamber of Secrets	4727-1	Aragog in the Dark Forest	2002	39.5	28.9 x 19 x 4.6
227	Harry Potter / Chamber of Secrets	4728-1	Escape from Privet Drive	2002	68	28.7 x 28.7 x 5.8
227	Harry Potter / Chamber of Secrets	4729-1	Dumbledore's Office	2002	145	28 x 38 x 7
